doppelspalt_koh
Position		g2		Rate D1		Rate D2		Rate Koinz.		
14125		1,65086183591674E-08		440364,760987501		31322,6405058148		227,70976351153		
14150		1,6694129868708E-08		439948,208090662		26933,2443265592		197,812627527328		
14175		1,62675487004314E-08		440292,701927501		23060,9335691169		165,173543985319		
14200		1,54970904894741E-08		437854,14232703		19890,7004535237		134,967657020584		
14225		1,81798977673348E-08		438853,890888775		17441,9020322174		139,157056132478		
14250		1,56414044522907E-08		437483,354728906		14799,7432759738		101,272483843352		
14275		1,62201153150085E-08		437283,666220275		13107,9457015256		92,9719257423339		
14300		1,94996080489801E-08		438866,210448176		11789,7449576985		100,893325486963		
14325		1,66857349679731E-08		437803,166255042		10154,5573627754		74,1797279859047		
14350		1,70155991846811E-08		436826,056424181		8968,6713762711		66,6628526228599		
14375		1,83105422931589E-08		436533,895490446		8058,94474553832		64,4165343567568		
14400		1,67128479399085E-08		437606,61227423		6869,81402537377		50,2434343653269		
14425		1,82196063519328E-08		437481,894600487		5979,81643312679		47,6636093109272		
14450		1,45644775390111E-08		437757,447138112		5413,48322820142		34,5147910671776		
14475		2,52041122476581E-08		436772,252083007		5162,05547611123		56,8262650598326		
14500		1,19725368754354E-08		438266,467341421		4939,95662000997		25,920749899258		
14525		2,08422185044581E-08		438170,780497139		5016,62840185761		45,8141138146086		
14550		1,87986533912103E-08		438586,479219216		5325,71768332676		43,9096646469219		
14575		1,86359932109537E-08		438355,337141024		5673,56742176309		46,3484337187814		
14600		1,9289016084914E-08		437586,197088533		5730,44145403912		48,3684053627729		
14625		1,9443936903798E-08		438215,938828205		5621,81187238138		47,9014523420966		
14650		1,58586386328108E-08		437185,349512401		5331,03193489714		36,9609212179962		
14675		1,47385735814838E-08		438012,819605339		5421,26863479929		34,9979981145078		
14700		1,06625933244594E-08		438355,096005317		5264,20218626623		24,6048921808704		
14725		1,73690024894635E-08		437106,266373692		5080,73698155017		38,573462367829		
14750		1,67225743411648E-08		435290,438208739		5007,58765665074		36,4511154583171		
14775		1,39257364227645E-08		436963,171731794		4871,38987811062		29,6425728211795		
14800		1,2784813945311E-08		437312,264190017		4771,69125558458		26,6783155390615		
14825		1,71988275036427E-08		436963,142128528		4742,5577449677		35,6415246731425		
14850		2,27751298901032E-08		435748,172353997		5057,72482417671		50,1939800489755		
14875		1,30712344363994E-08		434857,150898591		5066,17825547089		28,7967639586852		
14900		1,79133712282772E-08		433663,812147478		5194,39300523805		40,3520231766274		
14925		1,70640877950752E-08		436534,772592958		5974,95459498908		44,5078411936489		
14950		1,83555931169124E-08		435765,853072054		6035,08795412388		48,2731036059023		
14975		1,63773417797355E-08		435965,218587318		6378,4681746187		45,541952702306		
15000		1,55829118509595E-08		437474,989150915		6647,60384410646		45,3176074667654		
15025		1,65298779306055E-08		436334,719584719		7000,58888819215		50,4921649525567		
15050		1,67903930533459E-08		436812,803516338		6984,83679230548		51,2285997450392		
15075		1,78710137621757E-08		436630,437027634		6764,78708929589		52,7858267863969		
15100		1,58802808876192E-08		435983,949139669		6441,21554231847		44,5960622469855		
15125		1,40103984436529E-08		435430,342137746		5975,05142914057		36,4511154583171		
15150		1,4683747358777E-08		436749,390566643		5435,50990863707		34,8585648589413		
15175		1,69082352583014E-08		434065,712658231		4890,15867021148		35,8902690912803		
15200		1,27064837045743E-08		434663,688395938		4512,68976129355		24,9237979800558		
15225		2,21430216035862E-08		436502,389166789		4022,67838472183		38,881124848887		
15250		1,19388154976725E-08		435255,694325947		3648,84402428017		18,9609896598738		
15275		2,08108948975479E-08		436344,962546008		3300,2104769857		29,9683174947446		
15300		1,72314119384073E-08		437675,849856648		2914,00501747754		21,9767639674572		
15325		1,76979812102635E-08		436830,748545005		2670,77042640878		20,6477859379139		
15350		1,83132148266878E-08		435120,200422878		2606,57023674238		20,7703238360533		
15375		2,20793308396696E-08		436102,805697838		2492,36482267299		23,9986272785197		
15400		1,08349455859991E-08		435964,27001914		2291,90446445488		10,826152559583		
15425		1,9840502069598E-08		435644,706713028		2403,02457003695		20,7703258903695		
15450		1,75670760828201E-08		432949,551904373		2340,77516711247		17,8031347166171		
15475		1,3744180378578E-08		432959,455968002		2324,64478835368		13,8332006498838		
15500		1,93254389591145E-08		433919,200297193		2232,15581864856		18,7181422145336		
15525		1,22593576395445E-08		435280,361073504		2233,00732021662		11,9159023277318		
15550		1,25828179379197E-08		436098,700143063		2152,28587705207		11,8103470844485		
15575		1,40153713655262E-08		435902,03481953		2106,70448316605		12,8705505764126		
15600		1,88107224848735E-08		436386,599863682		2038,23144044264		16,7313266829918		
