doppelspalt_ink
Position		g2		Rate D1		Rate D2		Rate Koinz.		
11200		1,57122212210752E-08		117580,521072924		71915,0491693439		132,859540893368		
11225		1,46728349214579E-08		117097,431168473		73321,2783025866		125,977047966056		
11250		1,62261580917683E-08		116636,823951281		74652,7907202123		141,285448842479		
11275		1,57639479399363E-08		117414,336578166		75332,6648494082		139,434245548686		
11300		1,47615146671533E-08		117800,796521866		76595,42016266		133,193169059108		
11325		1,79216517058431E-08		117521,932292609		77166,8710444095		162,527871300125		
11350		2,09375203849589E-08		117144,568243292		78324,261181521		192,107230118158		
11375		1,95464400627958E-08		117566,838873524		79825,1175679797		183,439171421214		
11400		1,95628117953199E-08		116918,211892818		79212,0885670433		181,177768359174		
11425		2,14623304543997E-08		116195,918404268		80272,2603043373		200,18578818963		
11450		1,87836643646265E-08		117179,187074297		82353,4971879718		181,264537266495		
11475		2,06639215811368E-08		116362,136359005		80436,2019522467		193,408691607149		
11500		2,25747702156826E-08		118029,039095678		79696,9327625534		212,350758790075		
11525		2,49078181905751E-08		116557,08129834		77419,2982375685		224,762358758085		
11550		2,13809798259864E-08		116901,682770671		76615,9332109209		191,499419727145		
11575		2,32521913089773E-08		117877,981565784		75268,8702224133		206,306055526929		
11600		2,25244432308638E-08		116739,330167844		74080,5866011268		194,794044257007		
11625		2,58618661847746E-08		117169,76516		74173,403057889		224,762381210584		
11650		2,57641922989962E-08		116704,526322758		73975,1176481346		222,428225315068		
11675		2,52556321467235E-08		116816,202058091		73328,4697340541		216,338566466884		
11700		2,50290992882066E-08		116755,419408901		73783,3280091979		215,615764004788		
11725		2,48569937074467E-08		116730,06513773		73605,4311941471		213,570464129955		
11750		2,05515124775086E-08		116151,45734251		72995,8195272496		174,247453957585		
11775		2,031574661076E-08		116046,456338487		72363,3455070207		170,601681560621		
11800		2,45448797596239E-08		116307,150653548		72145,975751883		205,958365566149		
11825		2,06133370158457E-08		116316,766026068		70960,1588378398		170,139519380732		
11850		1,95444447168285E-08		116546,022468895		71778,977819677		163,500114749166		
11875		1,98269433482875E-08		115050,729805083		71613,116480581		163,356988085236		
11900		2,02853112613972E-08		115934,261884543		71004,8260815103		166,986493559311		
11925		1,86240049322124E-08		116962,49965832		71782,9648336503		156,365562367251		
11950		1,53442226125095E-08		115978,439044532		72827,5096622962		129,603762417162		
11975		1,78741261054457E-08		116793,123580385		73213,3781171995		152,838419223197		
12000		2,00297594077116E-08		116849,743593936		75972,701361489		177,811999373063		
12025		1,58253810347046E-08		116282,489544715		77083,4162876714		141,850036141791		
12050		1,90635987719789E-08		115798,956271097		77379,8065240381		170,819392656145		
12075		1,86421256550297E-08		115409,904856127		77842,9894904632		167,478098051727		
12100		1,92799531304122E-08		116216,021450066		76898,0955714569		172,300906302767		
12125		2,06429505927023E-08		115570,776907986		76320,3614172615		182,079152892163		
12150		1,97500323494985E-08		115242,41844266		76122,2553250665		173,257411605554		
12175		2,11799514957477E-08		116466,294652558		74757,2971438778		184,407597987492		
12200		2,35823826112189E-08		115433,547376466		73902,7014097609		201,177791914179		
12225		2,50889692619428E-08		116295,905283215		74282,1694940476		216,736383536704		
12250		2,75644361403482E-08		115113,967293768		74333,3698328947		235,863618106279		
12275		2,77269875256085E-08		116037,607287371		74173,9006682885		238,645126807342		
12300		3,00868886183272E-08		114999,390582131		74916,0282155155		259,20749899258		
12325		2,51062404882895E-08		115619,255614729		74185,001773803		215,341614547682		
12350		2,62566744171515E-08		115896,954199934		74621,6012516697		227,078651081104		
12375		3,10210083032451E-08		114835,012412161		72960,1416291515		259,905757378769		
12400		2,63995809846126E-08		115580,988921795		72141,830151727		220,12562164512		
12425		2,90578148613957E-08		115326,401061395		70647,6565761259		236,749708208482		
12450		3,08429636485634E-08		114955,073367483		68353,3746741451		242,350659533676		
12475		2,68171532229859E-08		114718,556504303		66163,0495157286		203,545666705433		
12500		2,56843995980631E-08		115944,566515819		64676,2652542382		192,60375629218		
12525		2,53286381925506E-08		114718,260390682		61195,1033139522		177,811999373063		
12550		2,08747076367446E-08		115415,129782204		59766,0433190797		143,991763671118		
12575		2,21738625876307E-08		117351,199764183		60197,3450140302		156,641279942498		
12600		2,1690054043463E-08		115040,093039365		60670,1606624497		151,385752310002		
12625		1,8506406389921E-08		115389,626174312		60104,9085062326		128,350865497745		
12650		1,79888762381463E-08		116144,299988402		61493,4969926175		128,478697684147		
12675		1,63695530134047E-08		114808,368158873		61004,4804211393		114,649482138259		
12700		1,76435111616169E-08		115402,352601717		61204,6681793292		124,618989900279		
12725		1,55530539924421E-08		115130,596412233		61182,5691564911		109,555489556673		
12750		1,72923118494901E-08		114843,325074032		59739,6065464378		118,637278385065		
12775		1,93356669790613E-08		116520,230815489		59797,1820752414		134,722834712147		
12800		1,93076764741054E-08		114911,680519149		58531,5829743469		129,862709143893		
12825		2,02910464915139E-08		116046,410706186		58515,8253480479		137,787396212874		
12850		2,34575284846486E-08		116238,173553555		58400,8088865271		159,239165159499		
12875		1,85717557650766E-08		115276,553465435		59725,1274952041		127,864808537933		
12900		1,98124092647672E-08		116078,813953975		60340,6963337988		138,771591900109		
12925		2,38434221978266E-08		116482,932541915		61495,4878078904		170,794600030822		
12950		2,322314814775E-08		115350,327907456		61902,6476829219		165,824673572632		
12975		2,4481328587557E-08		116639,354231582		64234,7530880009		183,421461099858		
13000		2,30840015995372E-08		117890,876018518		64777,3883583775		176,284742286646		
13025		2,2906861363356E-08		116035,898244393		64129,0033105036		170,456060144033		
13050		2,86062658197581E-08		116712,11310347		63145,9952929857		210,825391258431		
13075		2,52108802272094E-08		117679,465404958		61433,301079789		182,260496262465		
13100		2,76138167009273E-08		115730,692025083		59331,5995674824		189,609915520799		
13125		2,32678589650249E-08		116913,708917152		58637,0800477064		159,512307072357		
13150		2,1636712986636E-08		116902,764269706		57602,8849395857		145,700250873877		
13175		2,33719006930755E-08		116243,100519125		56200,1735892682		152,685879340433		
13200		2,56282545219318E-08		117703,430102701		56902,0277403865		171,646870892513		
13225		2,01885968339095E-08		117146,835265858		57443,8208274118		135,856372642842		
13250		2,36829598191319E-08		117142,463782494		57470,6540884288		159,43970133204		
13275		2,47303989199426E-08		116935,12599871		58142,9185029829		168,140733398229		
13300		1,94839388771619E-08		118158,753243708		59011,5954446916		135,856372642842		
13325		1,89312448172804E-08		117197,621904131		58611,8057618949		130,041830122023		
13350		2,05894840898556E-08		117847,560367701		57703,046164917		140,011852350849		
13375		1,69119547755358E-08		118197,758987637		58155,1332394148		116,249503353552		
13400		1,55967663228356E-08		117021,079249729		56694,8702834873		103,476666757872		
13425		1,69748201442131E-08		117689,086589078		56833,5642488116		113,539314232502		
13450		1,46718347432699E-08		118858,017558639		57112,1552746982		99,5958995969752		
13475		1,83434129315638E-08		117450,991609933		56917,0647016794		122,625086061874		
13500		1,62108048211131E-08		117902,610159279		57434,4000652405		109,774150662427		
13525		1,75237630488041E-08		117895,650188923		58989,645059196		121,871157811961		
13550		1,61638721918435E-08		118152,380679219		59264,0617813219		113,182504032004		
13575		1,75244952773508E-08		118140,035530971		60551,7633113688		125,363009817799		
13600		1,50226857380992E-08		118501,689555243		61663,4762540485		109,774161617305		
13625		1,78261149452125E-08		117686,197986895		61901,6497359981		129,862709143893		
13650		1,81480592388749E-08		118091,379070265		62394,2717616734		133,718994645537		
13675		1,77060388173441E-08		119324,867808642		61793,8953887915		130,556334168037		
13700		1,84058893189976E-08		118442,328597377		60545,9847303446		131,992450031858		
13725		1,80190872276269E-08		118467,216252495		61319,9973531502		130,89802640223		
13750		2,01043491327774E-08		119594,93621857		60529,6689734584		145,536225748665		
13775		1,97986804379992E-08		118352,150136174		60536,4583442484		141,850021971769		
13800		1,84529245335333E-08		118932,241924036		61049,6584791756		133,982491640872		
13825		2,03267415724548E-08		119011,942060573		61736,5864146705		149,348519011621		
13850		1,86207344327802E-08		117001,17063114		61950,1975329954		134,967657020584		
13875		1,91921815909433E-08		118734,022760962		62874,1398975705		143,275384741669		
13900		2,08078486667035E-08		118249,409850811		63234,995066619		155,590706061705		
13925		1,87911184206131E-08		118488,806096721		62830,0684773833		139,893483919145		
13950		2,05053520471165E-08		118376,405625144		63345,2378392237		153,761054923846		
13975		1,79516435013512E-08		119381,940916377		62579,6690849519		134,114616718176		
14000		2,18970059624329E-08		119480,318270328		62122,1874629353		162,527871300125		
14025		1,96257324977453E-08		118756,244112308		61351,174021583		142,989848706879		
14050		1,89992016543551E-08		118446,860568498		60813,887589063		136,855316559333		
14075		1,74160679625784E-08		119324,193696682		60385,5998288655		125,490833492189		
14100		1,79333997112814E-08		118934,542117668		59829,248805895		127,609845657886		
14125		1,51894000692844E-08		118937,473726628		60763,2225234568		109,774161617305		
14150		1,63905735244847E-08		118198,619540617		60843,8259967768		117,875370370907		
14175		1,46052324976619E-08		118455,36734699		61720,2963658909		106,780320845924		
14200		1,70014136954907E-08		119715,980361642		61902,5504334267		125,992793212228		
14225		1,44378272093384E-08		118560,990072965		62156,8786273147		106,39785052698		
14250		1,57324840531967E-08		119300,028121529		61493,5031049418		115,416282153011		
14275		1,37775783420326E-08		119170,004229621		61802,5681799102		101,472034110366		
14300		1,40724973077749E-08		119645,755301733		61961,0559159741		104,324732579295		
14325		1,65764007962253E-08		118947,740045308		61258,614492663		120,785166947872		
14350		1,51699449910509E-08		119422,860953287		61509,7795879861		111,433468302602		
14375		1,80797501323743E-08		120674,005146425		62539,7054397385		136,446368858357		
14400		1,47889461343245E-08		118861,993474528		62323,7973946764		109,555489556673		
14425		1,56473549646051E-08		118820,234547207		63746,6015625972		118,519108716383		
14450		1,54732876097527E-08		120023,954893234		66564,9194956384		123,622050305601		
14475		1,61575294203877E-08		119699,102338411		67192,3914757303		129,952891580799		
14500		1,74128201181971E-08		119447,349861057		68408,7257006732		142,284349541662		
14525		1,66675329928145E-08		120711,788342118		69371,5319462812		139,573282603098		
14550		1,59359859595029E-08		119165,662902243		69962,0670394797		132,859527621446		
14575		1,54530048486258E-08		120459,718502622		70300,3710466457		130,861653060385		
14600		1,31762685294262E-08		120221,434984678		67476,1812523096		106,886988387178		
14625		1,33693479439936E-08		119388,066418993		67276,6645923102		107,383015809637		
14650		1,40275999592739E-08		119875,663584908		67118,8069446864		112,864828131618		
14675		1,37283367478232E-08		120355,582779493		66183,2231837923		109,353346374951		
14700		1,41018096091687E-08		119042,596278335		66643,0676225368		111,874785779586		
14725		1,37224385637745E-08		120374,859809296		66070,8788554525		109,138297100402		
14750		1,3934125129516E-08		119964,503513126		66334,4799541154		110,884743427554		
14775		1,50001154107136E-08		119919,470222822		67298,016966974		121,056069529882		
14800		1,58011330640191E-08		119981,296231933		67821,218529098		128,578207892763		
14825		1,50983638894236E-08		119639,46887764		67828,4674052175		122,52264643383		
14850		1,54948608661258E-08		120002,073367005		67957,3416074785		126,360929598555		
14875		1,41752620281629E-08		119078,590936606		67263,8199569497		113,539325540552		
14900		1,64900262600616E-08		118723,099850495		66134,524641625		129,474669476068		
14925		1,46207085305988E-08		119062,777226948		64651,0338613496		112,543366544582		
14950		1,40288299411018E-08		119093,57873744		63188,4245428744		105,571653572794		
14975		1,47488512047675E-08		119893,150658621		62831,8876115806		111,104762267553		
15000		1,77125972815011E-08		119730,357939177		62371,1858690529		132,272795069265		
15025		1,62835757775546E-08		119382,616969906		60062,3653242576		116,75979008386		
15050		1,47027078535184E-08		119298,944532559		60308,6124483006		105,782363365612		
15075		1,27658536251823E-08		119798,927830222		61399,6824333299		93,9007187700444		
15100		1,72720416810998E-08		119287,988984695		60605,3106339018		124,867977087825		
15125		1,49270634275477E-08		120148,657494576		61268,9513863129		109,883819837286		
15150		1,63873164557331E-08		119956,826807652		60521,091964969		118,970576118456		
15175		1,40038577483498E-08		119393,965537409		58621,7721677238		98,0142025549629		
15200		1,51727680017533E-08		120200,606042074		58879,5069888228		107,38302638864		
15225		1,36230282132845E-08		120001,080375144		58428,0719541378		95,5169326647413		
15250		1,76651201446302E-08		119599,28450289		57638,6434089129		121,775221356166		
15275		1,57606786863882E-08		119662,768561327		57460,2911526131		108,368181092294		
15300		1,56310617545561E-08		120585,407803443		57778,1013113197		108,904669505514		
15325		1,64017014983509E-08		120046,227443031		57596,7030852717		113,405742077869		
15350		1,39226703919039E-08		120163,448822747		58457,2785622516		97,7987985317806		
15375		1,95009363549601E-08		121087,599465702		59167,1083994902		139,712569331115		
15400		1,6253865730139E-08		120686,926871781		59911,0001169087		117,523161524431		
15425		1,28436698065748E-08		121160,403777712		60281,6947464821		93,8070108366059		
15450		1,53269061508509E-08		121251,023970241		60203,1440717013		111,881707470691		
15475		1,63784427578047E-08		120401,483022783		60727,3383085891		119,753630855242		
15500		1,59635326419827E-08		121005,022122737		59471,1728361707		114,878538920799		
15525		1,67486107061205E-08		120657,770768199		58882,7432755348		118,993193589327		
15550		1,68299919402448E-08		119620,903914377		58112,5633979757		116,993307982783		
15575		1,77386189292404E-08		120707,244438481		56996,7382397586		122,040265217117		
15600		1,74949028873259E-08		122131,352366302		57919,5373400017		123,755294003967		
15625		1,47989006422385E-08		120018,666907386		58182,5110893359		103,340536988924		
15650		1,42040919214738E-08		120241,144306072		58605,5570285186		100,093384154345		
15675		1,5461788874891E-08		121077,963946783		60228,7675438332		112,753186538575		
15700		1,45611356919279E-08		119428,937810771		62054,8103184605		107,914616371459		
15725		1,84765034586927E-08		120149,466372721		61746,2192558239		137,073027381077		
15750		1,48242193584823E-08		120263,142199868		62814,2270670055		111,985656322165		
15775		1,85245458230419E-08		121317,541120066		63625,9146151339		142,989848706879		
15800		1,67817846327463E-08		120502,55831134		63102,9660256475		127,609845657886		
15825		1,41319200623272E-08		120529,352045007		63086,8513976587		107,456538556252		
15850		1,83182819427714E-08		121790,255527144		63838,1386139599		142,422136423675		
15875		1,5878586050627E-08		120139,395009738		63758,3070449956		121,628134142672		
15900		1,39683817503723E-08		120213,022638008		62996,3948224698		105,78237392213		
15925		1,39519490710007E-08		120702,262639566		62814,949573175		105,78237392213		
15950		1,62301982948309E-08		119463,931547225		62480,5566666032		121,145006998607		
15975		1,65160894651344E-08		120591,721578056		62570,5307967064		124,621955342217		
16000		1,65902823015293E-08		120743,83779034		62833,7321628214		125,866920904528		
